10071.357690495883,1402210879,1402212679000
10090.483028469682,1402210879,1402212679000
10088.77700747283,1402210879,1402212679000
10010.09744031821,1402210879,1402212679000
10082.031800396433,1402210880,1402212680000
10095.266529690964,1402210880,1402212680000
10059.049033875861,1402210880,1402212680000
10094.790970150663,1402210785,1402212680000
10075.503499775614,1402210880,1402212680000
10071.94441304954,1402210880,1402212680000
10000.02296547609,1402210880,1402212680000
10021.950029452904,1402210880,1402212680000
10067.314187983182,1402210880,1402212680000
10005.482090863723,1402210880,1402212680000
10002.532210318515,1402210880,1402212680000
10079.31705146011,1402210881,1402212681000
10018.065954799094,1402210881,1402212681000
10026.677726133415,1402210881,1402212681000
10008.62468793721,1402210881,1402212681000
10099.225990636398,1402210881,1402212681000
10096.756896097022,1402210881,1402212681000
10095.737864207744,1402210881,1402212681000
10046.257035043194,1402210881,1402212681000
10046.385298105912,1402210881,1402212681000
10076.867613376719,1402210881,1402212681000
10083.414674013218,1402210882,1402212682000
10035.550231479798,1402210882,1402212682000
10052.504779724011,1402210882,1402212682000
10037.946187753707,1402210882,1402212682000
10013.679704006958,1402210882,1402212682000
10083.103799107665,1402210882,1402212682000
10082.3798123435,1402210882,1402212682000
10048.807153617885,1402210882,1402212682000
10007.754232388166,1402210882,1402212682000
10091.653568074435,1402210882,1402212682000
10090.591512374283,1402210883,1402212683000
10042.210828887,1402210883,1402212683000
10023.273710750813,1402210883,1402212683000
10002.019428334948,1402210883,1402212683000
10031.00849831897,1402210883,1402212683000
10005.83073938022,1402210883,1402212683000
10001.211365778912,1402210883,1402212683000
10013.293374316774,1402210883,1402212683000
10076.686099601839,1402210883,1402212683000
10082.383262747328,1402210883,1402212683000
10054.992112084525,1402210884,1402212684000
10030.158790402718,1402210884,1402212684000
10059.347077023054,1402210884,1402212684000
10031.293978763773,1402210884,1402212684000
10092.98508711594,1402210884,1402212684000
10012.65893214898,1402210884,1402212684000
10064.863296022473,1402210884,1402212684000
10072.12038380344,1402210884,1402212684000
10071.509567274265,1402210884,1402212684000
10063.50486709789,1402210884,1402212684000
10086.429739394303,1402210885,1402212685000
10030.04110759139,1402210885,1402212685000
10065.303033339282,1402210885,1402212685000
10078.732090231764,1402210885,1402212685000
10074.058840401354,1402210885,1402212685000
10038.990177727814,1402210885,1402212685000
10091.940572875637,1402210885,1402212685000
10059.621912785395,1402210885,1402212685000
10018.775190050044,1402210885,1402212685000
10073.328703876392,1402210885,1402212685000
10046.45742665906,1402210886,1402212686000
10002.779106319205,1402210886,1402212686000
10003.077340076105,1402210886,1402212686000
10020.464864928028,1402210886,1402212686000
10065.217297214564,1402210886,1402212686000
10089.522238183425,1402210886,1402212686000
10027.005262290886,1402210886,1402212686000
10019.42340274001,1402210886,1402212686000
10032.382646131677,1402210886,1402212686000
10097.924296063782,1402210886,1402212686000
10015.13749904506,1402210887,1402212687000
10076.961151186242,1402210887,1402212687000
10046.539772835173,1402210887,1402212687000
10027.44722975914,1402210887,1402212687000
10086.43017993794,1402210887,1402212687000
10057.32539265374,1402210887,1402212687000
10045.455431602259,1402210887,1402212687000
10044.034836444875,1402210887,1402212687000
10045.470331606724,1402210887,1402212687000
10041.068231064679,1402210887,1402212687000
10065.164269873487,1402210888,1402212688000
10016.907225937,1402210888,1402212688000
10058.501012592704,1402210888,1402212688000
10000.77164032331,1402210888,1402212688000
10065.934120911183,1402210888,1402212688000
10084.80409662291,1402210888,1402212688000
10010.485965065978,1402210888,1402212688000
10047.104157324968,1402210888,1402212688000
10092.12877912644,1402210888,1402212688000
10059.052892508682,1402210888,1402212688000
10000.516656814549,1402210889,1402212689000
10057.32168055679,1402210889,1402212689000
10045.585602595329,1402210889,1402212689000
10043.591878882353,1402210889,1402212689000
10022.024696489892,1402210889,1402212689000
10010.141203392826,1402210889,1402212689000
10042.847856195729,1402210889,1402212689000
10027.956998695985,1402210889,1402212689000
10091.54784232538,1402210889,1402212689000
10024.869392442599,1402210795,1402212689000
10015.85770296141,1402210889,1402212689000
10095.439474635314,1402210890,1402212690000
10088.245386223172,1402210890,1402212690000
10035.207872010955,1402210890,1402212690000
10048.64085074237,1402210890,1402212690000
10099.342480606607,1402210890,1402212690000
10013.197207580297,1402210890,1402212690000
10015.593825057807,1402210890,1402212690000
10059.13958466605,1402210890,1402212690000
10044.935013416176,1402210890,1402212690000
10057.791504423507,1402210890,1402212690000
10083.40426781667,1402210891,1402212691000
10069.839011095195,1402210891,1402212691000
10061.870557352151,1402210891,1402212691000
10015.130533727697,1402210891,1402212691000
10067.987341318825,1402210891,1402212691000
10033.055475425437,1402210891,1402212691000
10094.726606615359,1402210891,1402212691000
10088.891074685731,1402210891,1402212691000
10078.827568890492,1402210891,1402212691000
10062.02212201405,1402210891,1402212691000
10064.723676765161,1402210892,1402212692000
10043.25005564618,1402210892,1402212692000
10076.063515432792,1402210892,1402212692000
10029.208556735872,1402210892,1402212692000
10010.413238539253,1402210892,1402212692000
10004.945724572082,1402210892,1402212692000
10082.28057323404,1402210892,1402212692000
10062.834745902808,1402210892,1402212692000
10015.955748992343,1402210892,1402212692000
10093.01455304044,1402210892,1402212692000
10050.10827501908,1402210893,1402212693000
10062.48062080662,1402210893,1402212693000
10029.457695778223,1402210893,1402212693000
10055.74793408707,1402210893,1402212693000
10070.561743712597,1402210893,1402212693000
10097.759271504474,1402210893,1402212693000
10045.809156540085,1402210893,1402212693000
10001.541643834726,1402210894,1402212694000
10005.60195360221,1402210894,1402212694000
10050.213067919964,1402210894,1402212694000
10078.561070525531,1402210894,1402212694000
10080.073186095904,1402210924,1402212724000
10087.034964068736,1402210924,1402212724000
10001.364064734622,1402210924,1402212724000
10050.243650527014,1402210924,1402212724000
10004.026564196241,1402210924,1402212724000
10006.465418871232,1402210924,1402212724000
10019.066458342582,1402210924,1402212724000
10067.31046603302,1402210924,1402212724000
10028.00330542854,1402210924,1402212724000
10062.111437775571,1402210924,1402212724000
10066.551301628233,1402210924,1402212724000
10025.040916544322,1402210924,1402212724000
10058.438516210683,1402210924,1402212724000
10061.801152691418,1402210924,1402212724000
10029.411026190786,1402210924,1402212724000
10040.240372326298,1402210924,1402212724000
10024.19174172997,1402210924,1402212724000
10075.746922254702,1402210924,1402212724000
10026.452284285466,1402210924,1402212724000
10026.864052755323,1402210924,1402212724000
10096.02454624026,1402210924,1402212724000
10000.11070427305,1402210924,1402212724000
10074.876089076619,1402210924,1402212724000
10013.644715906301,1402210924,1402212724000
10073.028585910288,1402210924,1402212724000
10080.349230158523,1402210924,1402212724000
10045.09753132482,1402210924,1402212724000
10003.9204583222,1402210924,1402212724000
10036.00554260994,1402210924,1402212724000
10079.409777758985,1402210924,1402212724000
10068.862381037454,1402210924,1402212724000
10001.108849126958,1402210924,1402212724000
10084.120920993537,1402210924,1402212724000
10061.450944600112,1402210924,1402212724000
10007.82773320616,1402210924,1402212724000
10001.721838458585,1402210924,1402212724000
10024.826570047726,1402210924,1402212724000
10026.289910578125,1402210924,1402212724000
10022.786743179173,1402210924,1402212724000
10040.417071107724,1402210924,1402212724000
